4.6831,0.76092,5.9047,17.055,0.21326,1.9056,0.22129
5.0483,1.1888,13.037,20.386,2.679,1.3355,0.34426
4.685,1.706,15.089,19.904,1.3515,0.62538,0.17162
5.6995,0.78425,9.4214,21.403,4.7397,0.24621,0.5737
4.6431,1.3569,6.164,16.42,2.8685,0.15623,0.4363
6.5418,0.5875,13.592,22.287,4.3022,2.8032,0.47427
6.6641,1.2085,14.212,23.589,0.88801,1.1958,0.10584
4.708,0.9158,16.209,15.309,1.4777,0.99881,0.19099
5.4743,1.6622,4.328,21.482,2.7952,2.5623,0.46748
5.2001,0.74441,4.7051,19.46,3.314,0.99249,0.51402
6.4665,1.2452,16.849,16.182,3.5346,2.9985,0.37464
5.0621,1.5543,10.043,19.145,4.091,0.30066,0.52548
4.8097,1.2202,4.7372,18.596,1.6792,0.52701,0.27298
4.8806,1.1465,12.78,24.052,4.5607,0.31203,0.56962
6.1148,0.75419,11.304,22.363,2.9861,0.89981,0.34187
4.7085,0.5986,15.634,17.126,1.2124,0.16126,0.14933
5.416,0.77139,15.663,15.133,0.46685,0.9221,0.068583
5.4489,0.95829,16.94,16.017,1.4867,0.18614,0.16069
5.086,1.5508,10.571,15.464,3.1553,0.26967,0.40019
4.586,1.2366,15.767,22.772,0.54577,2.4774,0.13954
5.1776,0.51426,13.702,17.94,0.24224,2.0037,0.1336
5.788,1.476,13.486,20.261,3.9069,0.86393,0.43318
5.9928,0.585,9.1548,20.567,3.9009,1.0128,0.47536
5.7981,0.67649,5.3626,22.413,2.7477,1.4557,0.40138
6.4481,0.57084,13.546,22.99,0.36443,0.26558,0.041126
6.2362,0.68227,12.888,24.43,3.6136,0.33106,0.38292
4.6702,1.4023,8.2746,21.407,3.7457,1.7496,0.56734
6.1021,1.8394,13.554,17.348,4.3347,0.2587,0.44953
5.2428,1.3252,12.905,18.692,3.9468,1.103,0.4798
4.8739,0.78383,14.035,15.867,1.9414,1.6553,0.26493
4.9266,0.70955,10.298,21.419,3.9097,0.30182,0.51939
5.0764,0.62627,10.901,17.374,2.0266,0.31454,0.26341
4.6583,1.3329,7.7904,22.844,4.8221,1.2975,0.72045
5.9979,1.4046,9.6244,22.581,0.54878,2.8013,0.21364
4.8312,1.1729,14.372,17.662,3.8448,1.188,0.48243
5.0278,1.0928,12.753,15.372,2.2587,1.8296,0.30754
4.5366,1.4611,14.045,18.158,0.62666,0.39045,0.085316
4.6124,1.4047,9.5004,15.078,3.6146,1.5936,0.53294
4.6503,0.68534,5.6445,21.318,0.49297,0.42608,0.090304
4.787,0.93667,8.1272,16.962,1.0878,0.75313,0.17158
6.4537,0.75452,11.225,22.032,1.0602,0.23204,0.11537
6.5017,0.93253,11.251,22.067,0.83102,1.8675,0.14023
6.6722,1.0476,7.3513,16.704,0.36997,2.0523,0.19764
5.3255,1.3565,9.2284,24.828,0.77185,1.144,0.12454
4.7706,0.98407,15.324,22.581,3.4277,0.88245,0.42348
5.6204,0.96273,11.767,23.324,1.4961,1.3578,0.19704
5.3721,1.5247,11.258,18.596,2.1217,1.2881,0.27474
4.6872,0.93818,7.7724,15.244,3.2685,2.8708,0.54775
6.5522,1.5542,7.1262,19.579,3.7966,2.2219,0.47189
6.1105,1.1393,12.86,16.059,1.0608,0.29556,0.11649
6.2942,1.4191,6.1264,16.75,4.4719,1.5497,0.56502
6.0162,1.2464,16.395,16.536,3.3987,0.10969,0.34096
6.2612,1.2246,5.5624,22.486,1.6292,1.6393,0.2453
5.3174,0.85243,6.3496,19.151,0.10268,2.771,0.29251
5.9035,1.7711,6.1257,24.326,3.9733,1.7322,0.52905
5.4121,0.81556,13.775,17.576,0.32094,2.302,0.15027
5.9438,1.0783,12.347,22.152,1.9538,2.4484,0.25882
5.1301,1.6761,14.258,23.145,2.5282,1.907,0.32012
6.5871,1.6961,4.7802,19.44,3.1559,1.0652,0.39513
6.6931,1.3349,12.482,17.242,1.9362,0.42656,0.19803
4.4578,1.5016,6.3933,19.211,1.8518,2.5247,0.36351
6.0887,1.8212,6.2991,20.71,1.3266,2.7737,0.27714
4.9147,1.3834,5.1375,18.736,0.90308,0.13515,0.13751
6.0633,1.0297,12.588,18.474,3.1367,0.064949,0.33612
6.4943,1.6221,13.696,23.006,1.9165,1.8518,0.21792
5.7236,0.84311,7.5759,20.301,2.2582,0.68314,0.2969
6.2502,1.2392,4.3899,24.861,0.43539,2.4063,0.26407
6.675,0.52508,16.212,15.669,3.4192,2.3512,0.35578
5.6285,1.3638,15.687,23.854,0.68934,0.6534,0.082524
4.8189,1.3507,5.3902,15.418,4.6983,1.0634,0.73248
5.3444,1.4338,16.293,24.843,4.9415,2.3005,0.56503
5.1744,0.9078,7.1741,21.624,3.4009,1.5835,0.50106
5.3467,1.3053,13.757,21.026,2.759,1.7507,0.34124
5.5772,1.8747,13.354,15.826,1.7727,2.9138,0.24977
5.1968,1.0705,9.911,23.865,1.0887,0.37696,0.14469
5.1105,1.4574,14.177,22.261,0.049011,2.5296,0.14991
6.5214,1.0219,4.5546,22.71,3.5217,2.1885,0.48745
4.9158,1.1589,12.749,17.691,3.1186,0.70933,0.39653
4.8074,1.7896,13.97,23.296,0.53944,0.54668,0.074028
4.6279,1.7363,6.5122,19.898,0.49545,0.1325,0.076361
5.6818,0.747,8.0552,22.725,1.6948,0.63044,0.22424
5.5734,0.64012,12.176,24.064,1.9543,0.16385,0.22797
5.553,1.62,16.968,19.317,2.4283,2.6833,0.29054
4.7164,1.7661,16.056,18.9,3.5679,1.855,0.44475
5.1896,1.5082,5.6221,24.36,3.2324,2.4995,0.51877
5.316,0.945,14.858,22.498,2.7613,2.9374,0.35844
5.6634,0.99768,12.053,18.304,3.7825,1.2417,0.45021
5.5324,0.9523,16.646,21.947,4.189,2.2172,0.47387
6.5946,1.4145,8.6393,15.319,1.4075,0.69115,0.1653
6.0356,1.4114,11.678,21.246,0.23777,1.0464,0.071511
5.4381,1.6815,13.296,17.409,1.4075,2.1932,0.19946
4.7169,1.3117,5.8018,23.367,1.8308,2.4203,0.35453
5.5587,0.98734,15.402,19.896,2.2472,2.8906,0.28982
4.4973,1.4206,6.4597,24.73,2.9322,2.0253,0.50004
5.2304,0.52658,14.545,21.203,0.41937,2.9244,0.18125
5.8981,0.66839,9.2454,17.312,1.3422,0.77354,0.17429
5.1628,0.66789,8.5241,16.522,4.4208,0.28284,0.59328
6.5391,0.97248,4.6162,18.99,3.6798,2.384,0.51341
5.6533,0.57561,15.617,21.862,1.5183,0.13857,0.16425
4.8496,1.7114,13.383,22.202,2.9122,0.21205,0.35669
6.5223,1.2503,7.7173,23.004,4.9239,2.147,0.59104
6.3296,1.2738,10.118,19.333,1.3455,2.2471,0.20055
5.5589,0.69144,8.0007,21.468,2.3779,1.0874,0.32586
6.2127,0.68424,12.691,22.803,0.10778,1.6795,0.11103
5.0919,0.89554,16.752,24.394,4.0041,2.6883,0.48586
5.7743,1.2578,16.269,23.84,3.6419,1.7303,0.39799
4.4595,1.2193,12.402,19.465,1.8616,2.8114,0.30495
6.3079,1.3186,8.8429,23.491,4.3628,2.8005,0.54073
5.9375,0.59943,12.5,17.068,2.0336,2.0008,0.25995
6.5476,1.5443,10.299,23.11,2.0852,2.9154,0.27996
6.6723,1.1275,9.0555,23.641,1.2334,2.3533,0.20281
6.4305,1.3264,11.258,24.137,0.74438,2.6991,0.18604
5.4359,1.5524,15.695,17.057,4.4124,0.85485,0.48751
5.9484,1.0621,5.5966,21.643,1.3764,2.15,0.25999
5.0518,1.0382,14.746,23.962,2.4895,2.0844,0.32306
6.319,0.94994,11.472,21.096,2.2821,2.1414,0.28185
6.4341,1.4312,4.242,22.209,2.1925,1.3135,0.30392
4.6692,0.83979,8.2231,23.147,1.7136,1.1271,0.27254
5.6571,1.0494,9.1457,20.619,2.5768,1.9726,0.35329
6.5871,1.648,9.201,22.223,0.67169,0.1814,0.074346
4.5938,0.91638,8.2149,16.639,0.058405,1.6197,0.15302
4.6194,1.6859,12.205,16.465,4.8711,1.7125,0.65713
6.6928,0.95634,10.701,20.535,2.15,1.4754,0.24845
4.5634,1.1019,4.8402,23.877,4.1331,1.1836,0.69457
5.811,1.7849,15.521,23.186,0.95392,0.77575,0.10922
6.4651,1.3457,10.55,20.934,4.0971,1.5957,0.45859
4.8648,1.8332,9.5628,19.539,3.1003,2.0862,0.44947
6.0564,1.2682,10.721,18.469,0.78248,1.6862,0.13351
5.998,1.5093,14.872,19.265,1.8002,1.3626,0.20437
5.2887,1.0938,13.546,22.756,3.4688,2.8356,0.44767
6.2037,1.0381,5.4213,22.056,2.9545,1.3781,0.39835
4.5158,0.52159,14.844,17.287,4.3186,0.23421,0.55165
5.9388,1.2888,6.8339,20.002,0.61095,2.0135,0.19518
5.779,0.71045,4.7325,15.56,0.098105,1.3055,0.16891
6.3141,1.6921,10.762,21.174,0.48849,2.7242,0.19124
4.6484,1.2719,5.861,20.17,0.022898,2.3,0.24473
6.352,1.1971,16.831,24.168,1.3571,0.30225,0.1333
5.5681,0.61449,13.918,20.856,3.308,1.5509,0.3935
4.7934,1.1081,11.676,24.386,4.7096,1.9677,0.64026
5.4395,1.2644,10.924,23.397,3.4003,1.1016,0.42358
4.9504,1.0614,15.27,20.789,0.56308,1.3315,0.092588
5.0904,1.057,14.834,19.014,1.9509,1.0813,0.24221
4.7226,1.0926,5.1286,17.601,1.2864,0.89267,0.22649
5.3772,1.4748,10.436,16.192,1.2179,2.3552,0.20716
4.5704,0.80453,4.0441,18.939,0.0065028,0.56754,0.077095
4.7277,0.69134,6.2736,17.681,2.9944,2.7032,0.53422
6.5606,1.0189,10.275,17.212,2.6189,0.79462,0.29011
4.5572,0.53603,6.2601,19.363,4.7734,1.2918,0.78012
6.6116,1.4385,4.0955,22.624,3.5298,1.9354,0.47518
5.6703,0.81468,14.041,17.181,1.8543,2.6728,0.25227
6.3697,1.3399,8.1342,19.024,4.551,2.7273,0.56703
5.7607,1.1105,15.09,18.326,4.5218,0.099538,0.47881
5.6246,0.96442,6.3309,22.165,0.93856,0.96578,0.14999
5.3289,1.2628,4.6336,20.486,1.3741,0.72451,0.21542
4.9592,1.7912,16.433,16.542,4.0936,2.1848,0.49156
4.8044,0.50165,6.4543,18.604,1.5821,2.0989,0.308
5.8381,0.89665,9.7075,20.431,2.5083,2.2846,0.34168
6.1535,1.3908,13.72,20.761,0.6161,1.5132,0.098357
5.1987,0.77347,5.922,15.921,3.3614,1.2945,0.5096
5.9971,1.2346,4.1269,17.568,1.397,2.8387,0.3714
6.4848,1.4266,4.3231,18.927,4.1859,2.9145,0.59142
4.5309,1.4476,11.572,19.503,3.5972,1.9501,0.51456
6.0719,0.66024,11.561,18.738,0.28827,2.9393,0.21602
5.0551,0.75637,16.508,20.95,0.9652,1.0249,0.12503
6.5457,0.70969,7.5518,18.907,1.9855,1.1242,0.24912
4.7016,1.3482,5.1897,19.35,0.054895,1.7198,0.1943
6.2164,1.2857,9.8243,17.354,0.30701,1.4889,0.11844
5.8773,1.8401,14.882,17.213,4.2319,1.518,0.45751
5.0414,1.8211,7.0801,22.466,3.1013,1.8008,0.46312
4.797,1.6848,7.3184,15.903,4.5553,2.0989,0.69129
6.0679,1.6187,11.489,17.299,2.0192,2.9653,0.27839
4.607,0.58364,10.648,18.209,3.6284,1.6697,0.53172
5.6175,1.5889,15.164,23.3,1.5892,1.3566,0.18914
6.1301,0.87244,5.4267,16.099,2.6232,2.918,0.42812
6.0339,1.6735,7.7889,18.119,4.5582,1.9178,0.57245
4.9874,1.3069,14.897,15.887,4.7405,0.18309,0.55576
5.7447,0.76356,14.761,17.851,2.2126,1.1802,0.25492
6.3011,0.93898,6.6988,21.769,0.66905,2.0144,0.19875
5.7133,1.157,5.9195,16.698,4.5405,1.6565,0.62941
4.4758,1.1229,14.466,15.539,1.9132,2.3689,0.28488
5.2379,1.7026,13.252,20.323,1.6434,1.9504,0.22403
6.6421,1.0712,11.631,15.76,1.5457,0.7915,0.17042
6.1452,1.578,6.4254,24.952,0.97899,2.9771,0.2776
6.2452,1.1877,13.475,19.242,4.045,1.0695,0.43036
4.5685,0.7674,15.832,20.91,2.1618,2.2475,0.30138
4.4901,1.2712,13.928,24.463,0.91921,1.4938,0.14544
5.591,1.8281,15.113,24.942,3.3947,1.2105,0.37723
6.5505,1.0469,7.0133,19.795,3.5254,1.6757,0.43613
6.1403,1.2384,16.512,24.955,4.8194,0.34688,0.47736
4.5183,1.2327,11.542,18.043,4.506,1.6217,0.63405
5.3936,0.52301,13.261,20.427,4.0046,0.42753,0.4706
5.5005,1.4132,8.7982,17.568,0.84804,0.83635,0.12361
4.8559,1.7149,8.2489,16.951,2.3555,1.2119,0.3474
4.8122,1.6654,9.2969,24.689,3.0766,1.1298,0.43323
6.4175,1.6233,10.044,22.849,4.4922,1.2877,0.49928
5.169,1.4689,15.726,20.966,1.8873,2.2049,0.24513
6.5944,0.92933,11.021,20.428,0.35617,0.54594,0.049097
4.6139,1.7627,4.1213,19.635,3.2137,0.0042572,0.51137
4.4699,0.67563,9.9146,17.085,0.043238,2.1812,0.18486
5.2145,1.1024,9.6765,22.804,0.24607,0.1489,0.034167
4.6095,1.6611,7.1341,20.94,4.2861,2.8908,0.69619
5.5245,1.2408,6.9407,17.203,3.8105,1.0427,0.51616
5.4608,0.72297,15.925,21.393,3.5782,1.7332,0.41354
5.3966,0.74699,9.1097,23.842,3.1667,1.872,0.43886
5.1543,1.8537,16.993,23.03,0.63518,0.69672,0.078874
4.4544,1.0623,5.4405,21.074,4.4204,1.6444,0.75476
5.2487,1.8196,9.7323,17.083,0.62013,1.4123,0.11814
6.3709,1.851,12.991,15.434,1.4163,0.40134,0.1486
5.9761,1.742,11.941,24.095,0.96717,2.2633,0.1595
5.1964,1.6302,6.0244,19.186,3.1246,2.2157,0.48736
6.2518,1.1867,16.36,15.672,3.7757,2.2272,0.39836
6.3116,1.353,9.945,16.565,4.6609,2.5053,0.55264
6.4595,1.6798,11.576,20.825,0.17433,2.6563,0.17773
5.3378,0.71366,13.7,15.364,0.71954,1.8179,0.12788
4.9853,1.0608,9.2233,18.242,1.931,1.8294,0.29784
4.7838,0.946,5.2302,16.881,3.848,0.70235,0.60938
6.1028,1.6426,14.713,21.928,1.4668,0.92811,0.1616
5.603,1.6182,14.814,18.253,2.785,0.78889,0.30962
5.9653,1.0307,9.9335,17.337,2.693,2.9751,0.37213
6.137,1.2294,7.0522,24.805,0.25718,2.2706,0.20245
5.7846,1.7827,16.848,23.572,2.0476,0.0010244,0.20637
5.644,0.94961,6.8507,17.077,0.47975,2.2426,0.23086
6.1216,1.6486,8.3957,20.433,2.7629,2.8726,0.37991
6.4535,0.97842,11.103,18.565,3.114,2.3899,0.37114
6.1155,0.53471,14.691,16.255,2.0721,2.1942,0.25
6.1972,1.7313,13.683,18.673,1.213,0.38879,0.12891
4.9177,1.7799,7.7321,18.5,0.25657,1.778,0.15807
4.7747,1.193,6.1783,23.384,4.9966,1.0662,0.76448
4.5083,0.96046,9.1719,17.137,1.148,2.8084,0.26228
5.9713,1.7977,9.6937,24.621,0.029172,1.8309,0.13206
6.2425,1.5533,16.122,17.33,4.1322,1.7204,0.42478
6.2229,0.93109,6.905,18.29,2.9226,2.4897,0.41056
5.0681,1.3483,15.207,19.026,4.9559,0.6111,0.57621
6.3026,1.1566,7.2363,21.759,1.9954,1.7983,0.27491
6.2412,1.6607,14.679,16.051,1.7725,1.2902,0.19551
5.7162,1.5459,13.652,22.008,1.9456,1.2879,0.23032
6.5996,0.88136,15.046,20.73,3.1116,1.7651,0.32493
6.616,1.2198,10.506,15.859,0.45083,2.714,0.21018
6.4341,0.70488,14.162,19.39,3.0991,0.78187,0.32103
5.425,0.91932,6.5507,23.44,2.4165,1.0134,0.34674
6.2365,0.82689,6.0676,24.875,3.5112,1.1264,0.45097
6.6395,1.6869,12.368,24.723,2.0094,1.8958,0.23056
6.666,1.4941,16.137,20.595,2.4202,1.9171,0.25126
6.4416,1.8692,9.1398,16.987,2.0118,1.9766,0.25727
6.4731,0.64964,12.491,24.954,0.18057,1.8543,0.12178
5.7044,1.4143,13.699,24.62,2.6166,0.77968,0.29495
6.6126,1.4609,4.3935,20.402,2.5986,0.17709,0.31225
6.4471,0.65725,6.9861,18.302,1.5546,0.6853,0.19582
5.8996,0.88891,7.5806,15.662,4.4003,1.333,0.56582
6.1386,0.65722,14.182,21.033,4.8928,2.5458,0.54491
4.5165,1.3697,8.2335,19.662,1.1515,1.7397,0.21502
5.7873,0.54888,9.8296,20.999,2.5691,1.2232,0.32788
4.6485,1.2606,9.8615,19.599,4.027,2.1026,0.5932
6.4061,1.1343,6.8559,15.522,4.7927,2.3701,0.60809
5.4393,1.5224,4.7682,18.334,2.534,0.59978,0.36449
5.3825,1.0083,13.772,16.687,4.7091,0.051518,0.53667
6.3068,1.3977,11.004,21.266,3.6331,0.28347,0.39026
6.4184,0.74828,7.8259,15.144,4.6315,0.20454,0.53158
5.7365,1.6932,12.467,21.372,0.27976,2.4506,0.15683
5.6165,1.2497,6.7613,21.944,3.5126,2.8693,0.52222
5.4224,1.3686,4.7454,15.854,3.9809,2.0736,0.61227
5.1942,1.8163,10.762,24.468,0.36798,0.6211,0.058624
6.1826,0.90784,14.173,24.142,0.75923,2.5437,0.15531
6.2052,0.94301,6.9615,17.708,4.1478,2.4665,0.55101
5.7126,1.4648,7.7182,20.718,3.9813,1.3248,0.51617
5.4263,1.432,7.6275,19.657,4.5183,2.7256,0.64046
6.1186,0.68193,12.965,17.605,0.6175,0.57271,0.075588
4.7352,1.6348,4.9537,20.85,3.6145,2.7776,0.63367
5.5331,1.2432,15.572,21.549,1.411,2.9279,0.20556
4.4838,1.0037,16.649,18.262,1.5457,0.36274,0.19314
6.5063,1.7385,8.3175,16.355,2.4982,1.8459,0.31042
5.7412,1.2285,4.3813,21.983,0.16036,2.4814,0.28553
5.182,1.3025,7.1989,23.467,4.6884,0.14336,0.63355
4.5241,1.3261,12.859,15.206,0.57015,2.3887,0.16387
5.8211,0.68769,4.9006,15.702,3.9445,0.2772,0.53246
4.9471,1.6845,5.3627,17.436,3.491,2.2012,0.56834
5.8962,1.4133,8.243,20.163,0.58783,0.44345,0.07932
4.4455,0.67093,16.615,24.643,2.3371,1.9701,0.31755
5.0674,1.0904,11.256,22.545,1.336,2.2612,0.21815
6.4663,1.7949,9.2888,22.284,1.2771,1.5995,0.17142
6.5959,1.7802,7.2511,17.677,0.34291,0.8982,0.082594
5.7606,1.6018,12.266,17.033,2.5085,1.9524,0.31027
6.2307,0.6552,11.811,17.334,2.5788,2.5135,0.32393
6.5178,1.4005,7.6089,19.982,4.5865,1.5295,0.54061
6.6406,0.91035,5.4454,16.973,1.9821,1.2623,0.26558
5.1164,1.0549,5.1943,21.938,1.4759,0.91949,0.24015
4.6428,0.71421,7.6755,20.938,0.0032933,0.85079,0.081422
5.6669,1.7485,4.5493,23.709,0.65487,2.5012,0.26991
6.2411,1.1965,5.7849,24.179,2.0248,0.52072,0.25613
5.7229,1.2175,6.7878,21.062,4.9459,1.4697,0.65678
5.9982,0.90411,4.4521,19.114,4.0072,1.0395,0.55115
4.5916,1.5205,8.7688,20.111,2.6237,2.4136,0.42486
6.2789,1.633,5.608,16.895,3.1895,0.048359,0.3825
6.4607,1.3369,11.079,20.154,3.8022,2.566,0.44159
5.2806,0.95815,13.54,15.846,4.1987,1.1152,0.50454
6.3049,1.7142,5.6838,16.765,0.2204,2.0602,0.21339
6.0877,1.8519,8.9379,19.372,1.995,1.3206,0.2509
4.7607,1.7344,8.0828,18.26,1.2351,0.93204,0.19284
5.3404,1.7024,5.8673,22.08,0.41578,1.3852,0.13957
4.4699,0.79603,13.101,22.532,3.3995,1.6719,0.4766
6.3566,1.0789,15.723,20.586,1.7906,1.467,0.19577
4.9887,0.85053,10.068,24.292,2.1561,2.1076,0.3267
5.3254,1.3062,15.131,16.818,1.8679,0.66508,0.217
4.9037,1.523,9.6345,20.222,0.35225,2.542,0.19896
5.9637,0.77577,15.159,16.367,3.0367,1.6291,0.3386
4.7733,1.5554,14.029,15.057,2.1053,0.17044,0.25879
5.7472,1.2373,13.472,16.742,1.2653,2.7512,0.19805
6.1438,0.75327,4.8944,23.87,3.6854,2.0901,0.52552
6.1871,1.3435,9.5315,20.019,4.2789,2.0124,0.51335
5.6043,1.0266,13.152,17.988,2.8384,2.6636,0.36393
6.3388,1.6253,16.207,23.988,0.0067891,0.0092721,0.00079138
4.6012,1.0852,4.2964,17.607,1.7053,1.6241,0.33671
6.5302,1.6861,8.3951,17.985,1.7024,0.41436,0.19237
5.5679,1.4601,8.9961,23.567,3.1395,1.3512,0.40758
5.4893,0.88616,5.0855,24.497,2.235,1.7627,0.36102
6.4186,1.5297,9.6864,19.691,2.3396,2.5825,0.30514
5.473,0.81667,10.337,19.981,0.42776,0.20215,0.055718
6.4433,1.4822,15.201,17.332,4.3641,2.814,0.46217
4.7213,1.3898,16.747,18.939,4.482,1.4467,0.5421
4.4324,1.2279,7.0042,21.229,3.625,1.8222,0.59917
5.7532,1.092,7.1742,19.334,0.050887,1.8265,0.1742
6.6033,1.723,4.4627,15.954,1.2347,0.026745,0.14621
6.2743,0.63162,15.438,16.405,1.7628,1.7803,0.20363
5.7459,1.098,12.424,21.677,0.69879,2.2558,0.15311
4.9561,0.61643,15.146,21.505,4.8604,0.09438,0.57526
6.3214,1.2533,4.6481,23.357,4.7158,0.96442,0.60268
6.2549,1.6029,14.265,21.014,0.24782,0.8496,0.050407
5.903,1.5329,16.647,19.897,2.8392,0.89689,0.29612
4.9891,1.6261,9.8084,23.866,0.49169,2.5788,0.19342
