M,D,Fg,Rg,Mvsg,Dvsg,Ppeak
19.895678,12.197409100000002,80.138509,126.078088,0.9812453445,2.5336018,0.06727723060000002
5.74459957980676,4.344582661044348,39.90245882779555,43.02554861491316,0.5875521638207318,0.867663608662228,0.03640552724590984
