21.612,10.974,71.441,93.948,-0.011655
17.201,11.357,15.787,175.55,-0.022873
28.92,13.038,34.294,178.18,-0.015124
11.628,15.8,34.417,168.12,-0.016632
14.323,14.529,63.459,196.5,-0.011407
27.497,11.974,10.429,119.02,-0.024897
16.021,11.566,126.42,85.401,-0.0097635
13.03,10.851,148.98,186.02,-0.0061646
27.877,7.5769,105.66,176.15,-0.0082279
10.501,9.6904,147.22,90.297,-0.0092482
28.031,8.0673,106.99,109.41,-0.0086505
23.76,9.7433,90.019,94.518,-0.0099354
23.976,8.012,145.04,145.01,-0.0065347
20.888,9.9404,15.698,176.92,-0.022478
20.018,9.0102,70.01,199.21,-0.011007
13.178,14.138,116,90.251,-0.0093157
21.457,16.286,50.188,117.53,-0.013363
24.698,9.4828,91.289,103.19,-0.0097279
24.369,12.023,21.718,199.3,-0.018348
28.241,13.289,82.793,62.962,-0.012704
22.038,15.475,101.95,79.776,-0.010221
18.436,17.461,55.126,139.41,-0.012324
28.752,17.163,115.41,148.28,-0.0073011
24.51,8.7025,98.558,70.857,-0.012021
19.061,5.1227,144.62,109.21,-0.0084263
22.363,14.813,29.976,60.501,-0.019818
10.863,18.009,81.555,74.834,-0.010698
11.298,12.431,77.509,150.87,-0.010535
28.182,7.7788,114.81,117.55,-0.0081186
21.178,5.6037,141.49,149.26,-0.006752
16.513,10.993,123.44,63.49,-0.011874
10.062,8.989,54.394,147.7,-0.014329
26.037,16.903,13.473,134.17,-0.020936
23.771,5.983,64.173,140.59,-0.012539
14.583,18.539,43.737,63.838,-0.015395
28.185,14.267,72.718,79.067,-0.011307
15.354,18.985,121.91,113.58,-0.0074995
18.787,7.0812,48.502,96.029,-0.016136
11.732,7.4072,30.787,189.03,-0.019885
17.17,10.592,11.155,63.569,-0.032901
11.992,11.785,102.32,170.87,-0.0084389
22.594,17.026,36.856,146.98,-0.01494
14.714,18.924,11.214,90.831,-0.02522
20.471,19.824,56.533,100.52,-0.0122
23.399,9.2587,48.156,169.34,-0.014011
26.674,15.838,143.46,75.45,-0.0097823
28.634,11.624,65.835,134.63,-0.011472
10.571,16.692,149.46,192.19,-0.0059393
12.56,15.101,113.96,119.66,-0.0077148
22.344,17.536,57.093,91.223,-0.01256
27.312,5.0644,34.091,115.31,-0.019129
17.522,9.5017,82.257,116.2,-0.010467
13.429,13.713,114.23,95.534,-0.0089897
27.04,16.294,102.02,67.658,-0.01128
10.765,14.643,56.295,79.273,-0.013668
29.612,14.156,147.66,81.014,-0.0094577
24.257,13.245,26.056,88.98,-0.020163
29.463,11.158,142.47,96.379,-0.0087834
13.104,13.178,73.033,199.11,-0.010568
12.061,18.805,69.805,173.53,-0.010481
17.056,18.673,93.709,110.02,-0.0087535
18.021,9.4066,138.76,139.36,-0.006745
16.548,5.4362,71.836,64.289,-0.014184
13.993,10.604,97.83,129.52,-0.0089922
24.039,8.7466,90.062,108.93,-0.0098319
11.573,5.3483,52.056,95.335,-0.016229
23.119,18.439,47.932,178.48,-0.012456
18.287,10.407,124.57,84.435,-0.0099786
26.637,8.9809,23.529,109.17,-0.021496
21.365,19.819,93.615,190.7,-0.0081868
20.335,14.002,131.65,146.02,-0.0067888
15.867,8.4219,28.142,121.53,-0.021249
16.516,8.4583,86.442,168.59,-0.0098185
21.452,13.381,60.816,199.06,-0.011432
26.65,9.1945,133.18,76.269,-0.010598
13.783,16.678,45.522,196.78,-0.013623
28.314,17.875,29.015,65.148,-0.018444
26.333,10.212,78.398,67.433,-0.012682
26.488,18.891,130.91,75.959,-0.0097044
20.969,18.628,125.97,51.428,-0.011997
21.785,14.093,135.37,190.83,-0.0064717
21.203,11.479,45.179,50.104,-0.017281
11.353,8.6905,34.789,100.99,-0.02008
14.747,17.263,40.902,70.949,-0.016141
28.716,19.544,94.722,113.97,-0.0085195
16.295,9.4305,51.376,182.86,-0.013837
14.143,9.5351,33.829,53.873,-0.021522
23.465,15.556,68.92,176.11,-0.010445
18.748,19.94,11.246,179,-0.02053
13.042,9.2513,134.44,121.94,-0.0075527
24.626,17.794,21.458,86.993,-0.020028
29.701,12.15,136.84,130.21,-0.0069938
12.574,10.904,64.743,161.1,-0.012083
17.753,12.806,106.54,58.512,-0.012698
18.604,6.2163,40.575,148.9,-0.017035
22.28,8.3014,45.389,185.09,-0.014526
24.048,14.916,109.54,181.78,-0.0075902
29.806,7.3318,57.155,193.6,-0.012273
10.595,12.458,135.22,180.01,-0.0066601
23.994,16.916,33.883,119.11,-0.016022
28.793,5.1675,71.433,50.039,-0.01717
23.883,6.3985,55.72,89.768,-0.014758
16.497,15.035,143.26,128.27,-0.0069068
23.313,12.542,122.68,84.522,-0.0097914
21.105,13.837,20.528,88.251,-0.022385
20.674,11.465,55.334,120.89,-0.013372
15.3,5.533,28.845,168.81,-0.020869
14.618,10.311,104.79,71.714,-0.011577
21.906,15.278,118.7,125.92,-0.0074069
23.216,17.554,12.671,138.06,-0.021327
16.75,7.1235,121.13,114.42,-0.0081857
22.729,8.8566,107.77,57.166,-0.013458
20.838,10.603,136.77,83.321,-0.0098271
22.538,16.178,54.791,190.55,-0.011805
20.282,9.3773,147.01,108.13,-0.0081729
22.317,7.2777,49.18,134.14,-0.014891
26.032,19.566,126.2,110.96,-0.0075704
25.741,13.515,81.235,144.51,-0.0097477
16.733,16.94,56.712,182.5,-0.011873
18.05,9.9579,68.013,194.78,-0.011246
25.766,16.096,113.83,130.76,-0.0075562
19.891,6.9957,121.69,192.22,-0.007417
20.682,19.74,75.6,58.505,-0.012463
19.924,19.418,35.623,93.149,-0.015954
23.425,5.8731,50.578,77.908,-0.016293
13.409,10.28,136.34,151.57,-0.0067634
19.369,11.322,105.63,153.1,-0.0082227
20.503,16.225,81.667,78.692,-0.010505
23.729,10.135,53.107,193.36,-0.01277
22.671,11.322,61.172,134.79,-0.01228
14.513,19.198,28.755,67.391,-0.018921
16.219,10.364,96.187,51.156,-0.014559
12.027,12.827,91.534,138.25,-0.0092776
13.646,5.4519,97.706,133.91,-0.0094105
17.903,13.721,21.884,115.6,-0.021266
11.892,15.986,103.5,78.193,-0.010294
16.287,14.956,88.684,146.22,-0.0092002
23.606,7.6715,126.03,189.52,-0.0071425
14.354,9.1171,52.088,51.278,-0.016537
13.728,17.485,31.643,108.92,-0.017613
25.002,5.4598,29.915,52.234,-0.024585
23.324,10.377,122.42,118.4,-0.007743
24.218,16.083,131.76,132.34,-0.0067587
24.774,12.283,105.08,52.079,-0.013646
11.533,7.1302,42.685,141.17,-0.017292
22.338,8.1027,42.82,153.48,-0.015593
20.145,19.483,130.64,122.87,-0.0069893
23.525,17.337,92.067,163.9,-0.008548
10.379,19.025,13.744,77.651,-0.025517
19.137,18.377,69.6,124.13,-0.010653
15.846,15.565,44.37,93.752,-0.015242
26.124,14.446,122.07,88.066,-0.0093591
19.064,10.177,85.68,125.08,-0.0099732
28.682,16.081,93.033,139.13,-0.0086671
20.188,14.562,73.11,189.31,-0.010173
10.825,8.0049,104.01,170.33,-0.0086194
21.35,16.015,98.864,148.13,-0.008328
12.413,14.615,72.612,157.06,-0.010725
11.177,18.928,33.517,83.593,-0.017481
23.356,9.2628,41.51,62.219,-0.018196
14.972,15.555,100.79,151.44,-0.0083054
10.389,6.3752,138.92,137.56,-0.0069419
13.989,16.231,27.743,128.8,-0.018645
29.608,15.248,125.59,156.92,-0.0068952
13.777,17.424,88.336,123.95,-0.0091906
26.156,15.762,86.686,103.27,-0.0095075
10.002,5.1056,89.776,126.98,-0.010256
25.503,7.2847,62.308,168.22,-0.012159
28.639,5.829,113.43,63.998,-0.012847
10.9,6.7261,33.06,176.3,-0.019805
22.122,19.899,148.27,151.62,-0.0059299
29.08,14.437,40.327,111.66,-0.015123
13.605,11.643,110.71,80.07,-0.010469
26.751,7.4086,91.741,162.26,-0.0092853
17.591,10.038,46.28,63.984,-0.016882
16.335,10.131,124.82,92.184,-0.0094041
25.509,15.523,12.516,141.38,-0.021657
27.558,13.791,98.388,114.77,-0.0087064
15.753,13.045,51.787,188.66,-0.013141
20.905,6.4164,29.202,66.153,-0.023615
20.271,9.8998,147.27,179.97,-0.0062409
17.06,17.656,46.403,178.92,-0.013206
16.87,12.611,36.943,51.391,-0.019183
15.524,5.3702,133.39,154.44,-0.0071105
11.6,18.505,20.133,61.903,-0.022997
16.272,16.975,120.89,133,-0.007189
10.128,5.4412,12.515,187.99,-0.031323
20.492,8.4506,19.194,125.34,-0.023888
11.41,10.161,102.62,59.004,-0.013214
24.93,11.51,47.664,170.79,-0.013566
25.402,8.8358,28.405,191.17,-0.017538
16.819,8.3,43.247,184.93,-0.015502
22.764,16.527,60.137,125.62,-0.011803
11.049,14.453,121.96,98.513,-0.008655
22.334,18.152,21.911,96.308,-0.019626
13.361,14.802,19.442,100.98,-0.023246
15.98,5.4628,17.817,112.82,-0.028436
11.325,6.5196,16.987,100.02,-0.030868
16.236,19.273,62.868,138.77,-0.01123
21.978,8.3491,64.756,153.44,-0.012039
28.772,12.835,133.14,55.172,-0.012127
16.931,13.349,60.43,163.57,-0.012043
14.881,7.2905,126,115.34,-0.0080865
20.042,19.77,129.21,135.54,-0.0066762
20.038,6.1793,81.382,88.282,-0.011266
22.338,13.17,95.333,62.221,-0.012503
15.433,14.328,18.472,66.013,-0.025267
18.439,6.0465,21.502,104.87,-0.025614
14.379,15.907,11.209,85.592,-0.027516
24.845,7.0392,65.075,173.69,-0.011818
23.393,12.369,63.799,58.977,-0.013921
19.711,10.906,120.24,60.775,-0.012267
11.58,19.349,38.66,189.11,-0.014662
16.863,13.334,95.746,59.513,-0.012826
25.754,17.541,146.1,102.16,-0.007975
10.309,6.6269,85.106,81.507,-0.011305
16.675,9.6636,10.406,120.37,-0.029565
23.662,8.9792,89.87,186.68,-0.0091951
22.526,19.351,82.295,192.24,-0.0089272
28.224,7.0749,125.75,82.203,-0.010469
24.086,6.1674,95.344,124.55,-0.0094746
26.93,6.7951,87.058,52.229,-0.015517
24.94,16.734,138.31,96.489,-0.0084276
28.15,6.5342,120.57,66.663,-0.012197
25.462,5.3063,34.764,189.8,-0.016936
12.173,7.5196,26.118,63.358,-0.025975
21.98,15.908,44.27,177.83,-0.013463
23.076,19.678,26.707,108.77,-0.017319
16.5,9.018,130.81,79.591,-0.010406
29.265,9.6498,47.2,90.436,-0.015434
14.915,19.422,46.581,151.43,-0.013338
21.356,18.212,122.98,141.96,-0.0069746
16.263,18.883,63.023,141.1,-0.011239
23.339,5.4349,30.704,142.57,-0.019564
24.231,19.379,45.726,82.106,-0.014091
10.801,9.0049,145.39,96.374,-0.0089303
22.907,5.7977,135.63,181.16,-0.0068467
19.634,8.0032,22.701,61.264,-0.026535
26.541,7.2484,112.61,72.195,-0.01172
29.223,10.391,140.74,61.324,-0.011592
22.989,10.206,93.502,113.09,-0.0093873
13.069,11.617,132.75,106.01,-0.0082898
26.744,6.3899,27.582,164.95,-0.018986
12.156,18.674,97.024,143.57,-0.0084065
21.535,10.231,82.6,197.32,-0.009654
27.923,16,103.06,161.24,-0.0079302
14.358,19.234,141.89,182.24,-0.0061026
13.274,5.1522,19.765,129.12,-0.027469
11.122,6.1075,90.615,148.72,-0.0099304
12.535,5.2642,72.395,160.91,-0.011868
12.796,5.3658,45.4,171.63,-0.016427
25.387,12.22,110.49,110.71,-0.0081452
21.576,7.1325,110.07,167.54,-0.0081274
12.555,5.9596,79.651,146.14,-0.011022
27.098,18.209,38.362,51.352,-0.016758
16.879,17.199,89.952,170.01,-0.0087951
22.59,14.051,114.01,59.58,-0.012138
24.759,11.439,133.38,163.56,-0.0067419
16.415,14.384,60.664,116.3,-0.012375
14.892,9.6491,139.67,188.13,-0.0065476
12.615,14.075,71.624,119.22,-0.01115
12.643,9.0665,71.75,67.3,-0.013023
18.906,16.692,75.744,96.288,-0.010512
24.175,18.722,67.915,140.77,-0.010496
19.938,15.42,108.51,189.13,-0.0076417
18.259,8.24,86.095,144.22,-0.0099879
10.099,5.3058,118.51,68.763,-0.012255
28.095,9.6709,12.226,142.12,-0.023845
10.534,15.817,117,174.6,-0.0073522
12.411,5.0196,13.909,107.65,-0.033804
13.009,13.907,68.644,127.32,-0.01144
21.703,5.481,21.003,68.239,-0.028299
26.827,5.9768,36.762,95.962,-0.018868
22.508,16.151,43.844,81.001,-0.015185
11.88,9.2617,101.45,196.97,-0.0085901
25.219,15.811,96.642,184.43,-0.008225
10.143,7.519,22.803,79.023,-0.027571
12.746,7.2224,15.389,149.11,-0.028126
27.131,16.713,79.165,178.01,-0.0093414
29.811,9.0245,56.171,62.667,-0.014928
17.301,18.4,33.103,73.103,-0.017542
10.367,19.278,27.092,112.9,-0.018751
27.904,5.2502,137.23,166.33,-0.006838
15.703,13.522,145.88,123.22,-0.0071873
13.104,10.939,70.745,90.322,-0.011935
18.936,10.982,14.798,51.804,-0.030516
28.248,18.185,50.672,98.624,-0.013049
27.647,11.374,75.293,113.85,-0.0108
11.912,12.448,28.202,160.02,-0.019494
14.552,7.7487,18.821,193.27,-0.023529
12.744,9.4492,143.93,78.34,-0.010198
10.086,8.3596,53.342,61.725,-0.015943
27.036,12.964,89.847,133.86,-0.0091933
17.668,6.5166,52.706,139.3,-0.014626
22.865,14.316,70.205,166.5,-0.010551
16.295,7.1647,114.04,174.08,-0.0079343
24.879,18.314,110.89,175.36,-0.0073562
27.639,15.873,36.187,119.29,-0.015515
26.859,12.957,39.342,130.71,-0.015326
24.335,11.908,75.977,179.4,-0.010104
26.128,10.682,54.995,110.23,-0.013514
19.8,19.208,29.589,68.116,-0.018254
24.155,16.673,101.34,129.45,-0.0082207
19.707,11.489,138.32,66.522,-0.011086
20.209,16.151,48.549,194.56,-0.012729
25.314,18.952,33.705,131.11,-0.015232
22.032,13.945,75.64,141.11,-0.010312
21.952,10.249,27.058,113.86,-0.020218
11.63,11.856,104.75,93.419,-0.009399
11.472,19.774,57.05,100.68,-0.012423
27.657,18.256,62.668,126.78,-0.011137
23.172,9.1491,32.064,88.343,-0.019857
14.573,8.8422,147.43,150.52,-0.0063856
19.843,13.151,93.594,95.154,-0.0093419
12.981,17.201,84.02,88.782,-0.0098235
27.88,9.314,74.73,192.61,-0.010249
27.547,6.8647,26.016,81.986,-0.022889
17.481,15.59,73.784,163.19,-0.01028
10.797,14.582,134.32,194.93,-0.0065756
17.711,13.274,81.44,109.95,-0.010205
19.534,5.7374,64.583,181.67,-0.012246
19.226,10.509,108.94,123.22,-0.0082497
24.908,18.598,91.837,186.36,-0.008329
10.059,8.5017,67.049,72.973,-0.013118
24.173,5.9609,43.487,138.06,-0.016113
19.824,6.9955,27.189,142.47,-0.020747
18.176,8.2963,98.283,92.348,-0.0098807
11.892,11.265,88.154,187.75,-0.0094681
12.226,9.9236,29.412,85.403,-0.021995
27.766,11.297,20.426,168.51,-0.019235
29.479,17,25.201,85.684,-0.018769
26.033,14.123,117.2,194.09,-0.0071832
19.918,12.391,37.435,87.956,-0.017527
16.692,6.3741,58.339,83.025,-0.014683
27.747,8.3634,134.71,113.98,-0.0080246
18.542,8.7587,22.838,138.33,-0.022064
28.281,14.522,79.951,149.49,-0.0096669
25.031,18.849,19.309,98.564,-0.01981
21.471,5.7455,13.832,115.88,-0.028726
22.607,11.531,25.4,121.46,-0.019931
24.613,12.547,92.349,197.14,-0.0086645
25.286,11.528,111.16,140.09,-0.0079079
27.53,9.5502,59.908,87.754,-0.013411
11.957,7.9908,23.443,154.07,-0.023341
27.811,15.139,130.74,140.4,-0.0067847
10.089,13.374,71.421,79.792,-0.011677
21.713,12.547,34.449,164.95,-0.016179
28.722,16.273,72.094,183.91,-0.0098589
12.326,17.741,57.758,128.77,-0.012328
20.609,14.518,43.708,62.643,-0.016232
27.795,16.432,53.891,123.6,-0.012455
19.706,11.647,36.093,115.73,-0.017325
24.329,6.6764,22.568,143.05,-0.021691
20.909,14.435,91.1,55.702,-0.013292
25.088,12.614,50.792,169.02,-0.012933
26.174,19.622,37.421,60.001,-0.016226
29,18.372,133.02,65.006,-0.010558
22.923,10.48,26.317,77.052,-0.021945
23.675,8.1912,148.03,132.03,-0.0070498
24.87,6.5939,76.468,106.77,-0.011397
23.365,13.905,49.99,159.23,-0.013078
11.471,5.1106,118.64,198.91,-0.0077912
23.952,10.573,75.19,182.75,-0.010294
27.397,14.823,105.2,50.011,-0.013465
17.765,11.379,13.746,117.81,-0.026109
21.122,8.8538,113.44,141.69,-0.0079664
20.075,12.423,119.11,183.92,-0.007285
29.562,13.518,131.71,67.561,-0.010904
26.799,11.144,48.93,59.347,-0.015976
18.303,11.532,145.92,156.73,-0.0063054
27.432,14.314,38.084,71.407,-0.016976
17.389,7.5624,73.895,101.16,-0.011789
27.805,17.73,119.41,62.314,-0.01121
17.089,14.174,92.522,163.86,-0.0088678
27.656,13.432,97.199,124.04,-0.0087236
25.689,6.2988,137.67,116.95,-0.0079676
21.168,15.879,127.27,71.424,-0.010437
16.294,17.958,106.51,137.25,-0.0078564
18.501,16.879,116.05,85.955,-0.0093911
19.619,10.931,32.125,91.776,-0.019415
22.85,18.643,36.087,193.54,-0.014027
24.085,12.824,56.466,147.74,-0.012453
25.97,16.625,106.43,66.172,-0.011292
28.931,13.317,149.41,94.703,-0.0086315
14.493,19.116,33.887,197.23,-0.015186
11.086,16.628,86.441,90.231,-0.0096635
18.667,9.0882,97.659,176.42,-0.008794
13.486,6.459,35.367,173.01,-0.018659
29.349,15.053,16.956,183.21,-0.018347
11.681,14.032,112.65,103.83,-0.008425
10.064,12.57,30.225,126.51,-0.019841
14.139,14.224,55.846,101.03,-0.013396
13.329,10.936,117.61,147.83,-0.0076404
14.753,12.673,29.005,192.33,-0.01799
16.435,12.34,39.028,192.25,-0.015425
10.35,5.6821,85.711,168.28,-0.010367
19.827,16.128,80.752,148.98,-0.0096421
18.755,10.676,140.7,63.547,-0.01139
26.085,16.225,55.498,139.37,-0.012117
19.602,9.2083,34.642,113.6,-0.018516
19.792,7.1004,110.48,140.94,-0.00827
11.267,12.803,141.58,59.585,-0.011499
21.676,10.956,104.1,96.85,-0.009216
17.728,13.281,58.541,55.025,-0.014568
21.639,16.791,102.67,121.38,-0.0082058
20.701,7.302,100.39,187.18,-0.0086415
13.927,6.097,30.674,129.16,-0.021387
13.257,6.1773,32.914,73.49,-0.022593
20.202,6.8287,133.63,140.77,-0.0070724
12.871,16.53,35.912,60.195,-0.018013
26.893,10.524,69.972,84.313,-0.012003
14.358,16.401,82.777,162.95,-0.0095032
28.794,18.357,88.612,54.073,-0.012913
16.538,10.875,125.78,135.14,-0.0072636
26.569,7.7468,143.71,172.01,-0.0064564
26.391,5.5204,56.208,152.15,-0.013458
26.765,19.828,72.993,185.2,-0.009516
20.571,7.42,132.81,196.32,-0.0068591
18.882,18.716,55.738,116.16,-0.012311
23.293,16.539,46.125,174.77,-0.013029
27.413,12.625,26.377,195.85,-0.016661
10.677,19.574,28.17,116.16,-0.018217
29.675,10.57,108.35,153.96,-0.007998
20.86,14.021,120.08,131.02,-0.0073795
27.577,19.664,123.9,68.403,-0.010351
23.527,16.951,106.01,158.76,-0.0077733
20.071,17.783,27.305,186.06,-0.016321
19.187,11.029,60.966,140.91,-0.012424
27.576,14.512,145.49,141.46,-0.0063965
