0.019265763,-0.0077195605,-0.0059580184,-0.0010924195,0.010789885,0.002895233
-0.044662267,0.0060663843,-0.018698433,-0.0010766338,0.019674035,-0.012607333
-0.009745876,0.0025135987,-0.0626718,-0.0019825492,0.023137392,0.0090925945
0.0068717385,-0.018582966,-0.13786119,-0.035710767,0.05922409,0.0026161126
0.02724727,-0.023134677,0.20084769,-0.002568723,0.13497895,-0.08075738
0.011235855,-0.008122674,0.011327901,0.02219615,-0.0048210234,-0.002687888
0.07469951,-0.025314044,0.13226487,0.033568796,-0.074256934,-0.13369964
0.010324176,-0.004317008,0.03061335,0.0006072065,-0.051552817,-0.07405007
-0.008400469,-0.0038038318,0.026363887,-0.0039826958,-0.00091988203,0.0045205504
0.00798012,-0.009891295,-0.02385529,0.011113112,0.0055872607,-0.0090888245
0.015627408,-0.028147254,-0.18127687,-0.038341064,0.09609035,-0.0068267346
-0.0064770817,0.0035766428,0.0069647953,-0.008406884,0.01845859,0.0019007373
0.033744454,-0.0030928224,0.01815397,0.004749191,0.015610569,0.008553274
-0.061168913,-0.0011348207,-0.07022797,0.0022715703,0.04328116,-0.011707997
-0.006525577,-0.0033239552,0.01891599,0.008493306,-0.00016156545,0.017761845
-0.06959506,-0.00071174384,-0.07468957,0.008482809,0.047069363,-0.026834726
-0.0028089029,0.008585786,-0.009133792,0.0016999404,0.01746798,-0.0013103896
0.026341643,-0.0021586735,0.036940336,0.00089214876,-0.022787247,-0.058589865
0.016765742,0.006413848,-0.049618047,-0.014107221,0.057666652,-0.009749121
-0.01311001,0.015759284,-0.095919184,-0.011662806,0.17668399,0.2325439
-0.048714586,-0.00823391,0.07113036,0.03354977,0.41661444,-0.12792887
-0.019065702,-0.05796243,-0.00910475,0.011690633,0.01091738,-0.036569282
0.034097355,-0.012559705,0.05474566,-0.020672688,-0.054522805,-0.056619562
0.024338033,0.010809651,-0.016804129,0.026104426,0.34090275,-0.06450653
0.011544849,-0.0040295287,-0.010119013,-0.0012786257,-0.00039315296,0.017550526
-0.011916473,0.0013318434,-0.044988878,0.0006752736,0.043037176,0.005536616
-0.01803087,0.0012367734,-0.014618587,0.01482839,0.013946018,-0.012256988
-0.002175151,0.017844765,0.0032716708,-0.005773998,-0.004823416,-0.0036769654
0.020446619,-0.010900954,-0.02223774,-0.058696587,-0.39965445,0.109230265
-0.22532837,-0.005893993,-0.2520563,-0.0030288773,0.17981581,-0.091866784
-0.040786296,-0.013350172,-0.16304821,-0.021330917,0.06729865,0.0019019803
0.0124712335,-0.0033865795,-0.0046594427,-0.0070519894,0.003999856,-0.0053146277
-0.00029510554,-0.01120093,0.0035970034,0.0121724075,0.0209773,-0.01024739
0.21695116,0.026676217,0.069399565,0.0019144134,0.14098175,0.089255184
0.00056809105,-0.0018120568,0.002246106,0.0048748055,0.009683722,0.0020737275
0.01308508,0.005879435,0.0035357212,0.00048124153,-0.0056503895,0.0023836964
-0.004420063,-0.0065997383,-0.009993143,0.0009656743,0.005703295,-0.0075412826
-0.09272513,-0.0151192965,-0.5778697,-0.016302327,0.12845923,0.10173465
0.010460923,-0.0056594037,0.0025811011,-0.019873984,0.012320912,-0.0038363666
-0.0029753542,-0.0045858137,-0.0281645,-0.007158456,0.01661158,0.009614799
-0.12078817,-0.042620696,0.163063,-0.009558375,0.11827237,-0.14548458
-0.02440336,-0.019863596,0.08685388,-0.009245115,-0.15216558,-0.19946314
-0.016266422,-0.0053436845,0.01147254,-0.015347728,-0.0092185605,0.008836842
0.004417784,-0.015043828,0.026748776,0.031151002,-0.28458783,0.042706322
-0.0073359674,0.0123357065,0.00353408,0.00062352285,0.0021942602,0.0039726803
-0.014986296,-0.008714616,0.009474566,0.016270224,0.00043726424,-0.0039272862
0.017530909,0.00718916,0.12598006,0.029667938,-0.06269237,-0.0744614
-0.005140377,0.0007471478,0.00884665,0.010934516,-0.0021830983,-0.027473852
0.06348054,-0.014167878,0.15218946,0.0009479181,-0.04422998,-0.16963434
0.052523907,-0.013538432,0.113931194,-0.0059090285,-0.028018143,-0.023809003
0.00089744065,0.004515393,-0.0055868723,0.018879287,-0.001472356,0.004287444
-0.004155514,0.0011806642,-0.010461448,-0.001965419,-0.00058268616,-0.01213793
0.15686454,-0.0048136488,0.14512683,0.0047887866,0.1962824,0.012892424
-0.026000038,-0.00041602392,-0.14882973,0.0031140305,0.1269382,0.041214336
-1.4966782e-05,-0.011993275,-0.1822717,-0.05487509,0.05745274,0.012035223
-0.00096070836,-0.005390199,-0.00018196601,0.026917415,0.018958475,-0.0016803925
0.15842545,0.004243982,0.5971821,0.007150207,-0.19303541,-0.036809344
0.04847514,-0.017328998,0.08021136,0.019252144,-0.04991857,-0.086865395
-0.02051469,0.0007436357,-0.0057548154,0.0044459607,0.0040463544,-0.0070970524
-0.0032568045,0.0020367277,-0.007375279,0.005403911,-0.0049492004,0.011971747
0.0044138487,-0.011196852,-0.06985958,-0.015240259,0.035075158,-0.001138395
-0.023670474,0.021864064,-0.00385571,0.0010152666,0.015598733,0.006018849
0.019612292,0.009673797,0.033557687,-0.0014343483,-0.0159882,-0.013845591
0.066166624,0.03981304,-0.09783482,-0.021498632,-0.26727843,0.15216047
