-0.045409042,0.05351127,0.24154663,0.05704724
0.01035555,0.008554544,-0.0019437573,0.02577598
-0.014858412,-0.042420972,0.07277036,-0.044579092
-0.011530842,-0.017909061,-0.00193409,0.0046278117
-0.00076008524,-0.0063464157,0.011842797,-0.0055402033
0.0037344105,-0.004890889,-0.0069802245,-0.0154299745
0.027802363,0.010503169,0.21010056,0.0035028544
0.0399778,0.0126222065,0.23126887,0.0047815978
-0.02541556,-0.007180585,-0.14448419,-0.0028066433
0.0025984847,-0.018573994,-0.01951509,0.010888296
0.004740852,0.0091449525,0.013005351,0.014836778
0.0035927363,0.013370426,-0.015014847,0.0025469074
-0.0024389145,-0.009811095,0.009483721,-0.016113693
0.0017870235,0.0070826756,-0.004610169,0.015475215
-0.0064264773,-0.005086718,0.0112163145,-0.008131589
-0.0008909272,-0.00311133,0.007631054,0.005094071
0.00039401973,-0.00066559954,0.0024555079,0.013566763
-0.026869088,-0.007416507,-0.17116506,-0.0030454246
0.0038698914,-0.010999057,0.0021376074,-0.012300604
0.042748287,0.013543754,0.24041778,0.005286225
0.010798905,-0.0013834113,0.0036783912,-0.0005466892
-0.05441144,-0.042969953,-0.5277334,-0.06469163
-0.0051319036,-0.0024734992,0.006039781,0.0047314963
-0.010046101,-0.09380586,-0.16636038,-0.04724245
0.010092456,0.002781055,0.014354929,-0.014434599
-0.005578599,-0.001916334,0.012859592,-0.009565875
-0.018412687,0.02170266,0.09833968,0.023686402
-0.033901904,-0.009131869,-0.19731674,-0.0037691328
0.040747307,-0.05077823,-0.14363836,-0.040237512
-0.015398881,-0.0043569333,-0.069953054,-0.0017865534
0.03074397,-0.036432963,0.16273315,-0.0328167
0.036515705,0.015734328,0.12644294,0.022376025
-0.0068787923,-0.0040771416,0.021502197,0.003308586
0.033962175,0.010360215,0.15624435,0.0038752684
0.019469405,-0.0032465064,0.006109344,-0.0027004408
0.049094953,0.07607204,0.5512342,0.0884161
-0.0031754805,-0.004883781,0.0004899228,-0.0009044541
0.017049802,0.0065508424,0.1416655,0.0023329114
0.0008146623,-0.019735843,-0.011035534,0.0006334043
-0.025237052,-0.00703657,-0.1164093,-0.0028631233
-0.0017233735,0.0026669186,-0.004734232,0.0044883383
-0.0060013426,-0.0022648151,-0.06269607,-0.0008927439
-0.045702305,-0.023058893,-0.1264882,-0.03348342
0.0018434424,-0.011223567,-0.0036778706,-0.00064302713
0.0044421474,-0.009223101,-0.008103982,-0.008689172
0.011683073,-0.008007555,0.0073508373,0.006415776
-0.025750421,-0.007643306,-0.19283058,-0.002857169
0.06477574,-0.06799405,-0.24576639,-0.09805134
-0.029499479,0.041791685,0.14957127,0.031956125
-0.0067326035,-0.0018856231,-0.03483293,-0.0007340783
-0.05249161,-0.0128411185,-0.16548036,-0.025369547
-0.0046026534,-0.007264355,-0.0049654064,0.0137061365
-0.039621938,-0.011683215,-0.2545613,-0.004266237
-0.014463112,0.0010543002,0.009040891,-0.012312265
-0.004805441,-0.0017111504,-0.023195278,-0.0028633191
0.041438557,0.012157297,0.1759993,0.0048862733
-0.0036416687,0.0013767077,0.003028957,-0.0027282238
-0.009403733,-0.018304842,-0.0112000415,0.015921813
0.0036281392,0.00813425,-0.009765112,0.01400961
-0.0075772987,0.00038774702,0.0022847422,-0.0029273767
-0.041019626,0.04841368,0.21766065,0.05246261
0.011147118,0.0031165713,-0.0022136772,-0.010073551
-0.0012319327,-0.0016131391,-0.021195846,-0.0036961737
0.00060223066,-0.0092308745,0.014831963,-0.00222605
